item_name,price,image_url
                  Dr. Oetker 72% Extra Dark Chocolate Bar                                  150g                 ,               £1              ,https://groceries.morrisons.com/productImages/215/215749011_0_150x150.jpg?identifier=d507a5f02fd2bde5a74ccad47762b4eb
                  Flora Pure Sunflower Oil with Vitamin E                                  2L                 ,               £2.75              ,https://groceries.morrisons.com/productImages/113/113000011_0_150x150.jpg?identifier=d40f9d3b61a1486823f5bb0f432993f3
                  Mr Kipling Golden Syrup Sponge Puddings                                  2 x 95g                 ,               £1.85              ,https://groceries.morrisons.com/productImages/250/250935011_0_150x150.jpg?identifier=c5aed11a57356fed6ab077309892e58b
                  Sharwood's 4 Peshwari Mini Naans                                  260g                 ,               £2              ,https://groceries.morrisons.com/productImages/456/456186011_0_150x150.jpg?identifier=8353d7e4f7aa775106e7596777b5cf89
                  Morrisons Pure Set Honey                                  454g                 ,               99p              ,https://groceries.morrisons.com/productImages/216/216023011_0_150x150.jpg?identifier=22890eda5e2a63dceae09d288ed56c14
                  Walkers Wotsits Sizzling Steak Crisps                                  6 x 13.5g                 ,               £1.50              ,https://groceries.morrisons.com/productImages/502/502630011_0_150x150.jpg?identifier=2972648542056806436e70e603d3ca8b
                  Green & Black's Dark Chocolate Dark 85%                                  90g                 ,               £1.50              ,https://groceries.morrisons.com/productImages/450/450661011_0_150x150.jpg?identifier=a38d1039e84839e80db704613097afe3
                  Kinder Choc                                  50g                 ,               55p              ,https://groceries.morrisons.com/productImages/372/372804011_0_150x150.jpg?identifier=24206748407cb8123236b44e43c6c918
                  Morrisons Vegetable Soup                                  400g                 ,               35p              ,https://groceries.morrisons.com/productImages/111/111838011_0_150x150.jpg?identifier=58c013c7067d00399c7deefada85d12a
                  Princes Chicken in White Sauce                                  392g                 ,               £1.65              ,https://groceries.morrisons.com/productImages/375/375927011_0_150x150.jpg?identifier=aa96bbced0712639c750316c4119b0e6
                  Nairn's Cheese Oat Cakes                                  200g                 ,               £1              ,https://groceries.morrisons.com/productImages/112/112634011_0_150x150.jpg?identifier=48ecf4cf9a33a8ec1c8b1b26a8e7521d
                  Sunbites Sour Cream & Black Pepper Multigrain Snacks                                  6 x 25g                 ,               £1              ,https://groceries.morrisons.com/productImages/112/112878011_0_150x150.jpg?identifier=c7ed4001bd7ebb7a39d561fdad825049
                  Walkers Wotsits Flamin Hot                                  6 x 16g                 ,               £1.50              ,https://groceries.morrisons.com/productImages/502/502631011_0_150x150.jpg?identifier=bf4dfcfc021c9385f540d800580f938a
                  Bisto Reduced Salt for Chicken Gravy Granules                                  170g                 ,               75p              ,https://groceries.morrisons.com/productImages/265/265423011_0_150x150.jpg?identifier=d81b62807f59a208680692e727499d00
                  Nairns Rough Oatcakes                                  291g                 ,               80p              ,https://groceries.morrisons.com/productImages/305/305067011_0_150x150.jpg?identifier=a16e617b8039dd6c56487a1918988227
                  Oxo Reduced Salt Beef Stock 12 Cubes                                  71g                 ,               75p              ,https://groceries.morrisons.com/productImages/113/113257011_0_150x150.jpg?identifier=a4878aeec8437d7e3a0cfd4b4e785742
                  Sharwood's 8 Plain Poppadoms Low Fat                                  94g                 ,               £2              ,https://groceries.morrisons.com/productImages/446/446073011_0_150x150.jpg?identifier=898eb9849b136bb80e2e921d54a74e5b
                  Twinings Herbal Peppermint Tea Bags 20s                                  40g                 ,               £1.70              ,https://groceries.morrisons.com/productImages/113/113653011_0_150x150.jpg?identifier=6228ecb59195ebe6ee131cbe66c79321
                  Morrisons The Best All Butter & Cream Shortbread Rounds                                  180g                 ,               £1.60              ,https://groceries.morrisons.com/productImages/350/350142011_0_150x150.jpg?identifier=fc9edb879ca1a01f2fbf8b9a3abf38f0
                  Cadbury Boost Chocolate Bar 4 Pack                                  4 x 40g                 ,               £1              ,https://groceries.morrisons.com/productImages/316/316297011_0_150x150.jpg?identifier=082eba2b660852f63c98de49fcc6df2d
                  Colman's Beef Casserole Recipe Mix                                  40g                 ,               50p              ,https://groceries.morrisons.com/productImages/113/113294011_0_150x150.jpg?identifier=7d1cc66b68b64009fc3acbca0fdf4678
                  Heinz Macaroni Cheese                                  200g                 ,               75p              ,https://groceries.morrisons.com/productImages/110/110741011_0_150x150.jpg?identifier=ce6745a0b838ffd3c28198f87ac166eb
                  Heinz Macaroni Cheese                                  400g                 ,               £1.25              ,https://groceries.morrisons.com/productImages/110/110742011_0_150x150.jpg?identifier=4ef67d3e2ee3e53ae6b093313c35da95
                  Sharwood's Cooking Sauce Tikka Masala 30% Less Fat                                  420g                 ,               £1.85              ,https://groceries.morrisons.com/productImages/446/446069011_0_150x150.jpg?identifier=e6c289275a297044a84dec142d7c3dc8
                  Taylors of Harrogate Rich Italian Ground Coffee                                  227g                 ,               £3.75              ,https://groceries.morrisons.com/productImages/113/113728011_0_150x150.jpg?identifier=cf64de53f12058a40961e4b6ddf78e26
                  Weetabix Cereal                                  48 per pack                 ,               £3.50              ,https://groceries.morrisons.com/productImages/112/112114011_0_150x150.jpg?identifier=5774e2ea291c562f9e0cf5716825fd9b
                  Morrisons Bran Flakes                                  625g                 ,               69p              ,https://groceries.morrisons.com/productImages/322/322849011_0_150x150.jpg?identifier=bcd076ba07f4082d58c8cb8d9590db47
                  Morrisons Mint Imperials                                  200g                 ,               90p              ,https://groceries.morrisons.com/productImages/247/247758011_0_150x150.jpg?identifier=d61a7c74fae0574921727d8f8f098c8d
                  Morrisons Tomato & Garlic Pasta Sauce                                  500g                 ,               55p              ,https://groceries.morrisons.com/productImages/114/114277011_0_150x150.jpg?identifier=5a4c4924c4f57968e9523994bec3d073
